571,13
141,7,2,1,1,0,0,5,1,1,0,0,0,
133,8,4,4,0,1,0,8,1,0,0,0,0,
129,10,5,1,0,8,1,5,0,0,0,0,0,
80,3,12,6,3,50,0,5,1,0,0,0,0,
148,2,4,2,1,1,1,0,0,1,0,0,0,
142,0,0,3,1,0,0,13,1,0,0,0,0,
137,3,2,1,2,10,4,1,1,0,0,0,0,
139,2,0,1,3,12,3,0,1,0,0,0,0,
142,5,5,1,0,1,1,5,1,0,0,0,0,
144,5,3,1,0,2,0,3,1,2,0,0,0,
148,0,1,2,2,0,0,6,2,0,0,0,0,
135,8,3,2,4,3,4,2,0,0,0,0,0,
143,3,9,0,0,1,1,4,1,0,0,0,0,
134,14,5,1,5,1,0,1,1,0,0,0,0,
78,7,9,3,0,59,1,4,1,0,0,0,0,
118,23,3,5,3,3,1,4,2,0,0,0,0,
146,2,3,6,3,2,0,0,0,0,0,0,0,
144,5,2,7,4,1,0,0,0,0,0,0,0,
153,2,3,2,0,0,0,2,1,0,0,0,0,
144,2,3,5,0,5,0,3,1,0,0,0,0,
148,0,4,3,1,0,0,6,2,0,0,0,0,
154,2,0,1,3,1,0,0,2,2,0,0,0,
132,7,4,6,3,10,0,2,2,0,0,0,0,
146,1,6,7,2,2,1,0,0,1,0,0,0,
148,5,5,0,0,2,0,4,2,2,0,0,0,
155,7,1,3,1,0,1,0,0,0,0,0,0,
149,3,7,0,1,2,1,3,0,1,0,0,1,
119,5,1,3,1,36,3,1,0,0,0,0,0,
160,0,7,0,1,1,2,0,0,0,0,0,0,
152,6,6,1,0,2,0,2,2,0,0,0,0,
139,15,0,2,2,9,0,4,1,0,0,0,0,
157,6,4,1,1,2,0,2,0,0,0,0,0,
139,3,2,6,0,20,1,3,0,0,0,0,0,
164,0,6,2,0,2,0,0,1,0,0,0,0,
164,1,1,1,0,3,0,5,0,0,0,0,0,
151,8,0,6,5,2,0,3,0,0,0,0,0,
156,6,3,4,0,0,0,6,1,0,0,0,0,
161,0,1,4,2,6,2,1,0,0,0,0,0,
156,7,3,0,5,2,0,4,1,0,0,0,0,
170,0,2,2,0,1,0,2,0,1,0,0,0,
63,13,5,5,1,89,0,1,1,1,0,0,0,
170,5,2,0,0,1,1,4,0,0,0,0,0,
159,1,5,3,2,10,2,3,0,0,0,0,0,
176,6,1,0,2,0,0,0,3,0,0,0,0,
168,8,2,1,2,2,1,5,0,0,0,0,0,
136,6,7,1,2,39,1,2,1,0,0,0,0,
90,14,1,2,0,75,1,9,3,0,0,0,0,
75,12,5,5,1,89,3,7,2,2,0,0,0,
82,9,10,3,2,113,1,12,3,0,0,0,0,
108,12,3,5,0,97,0,8,2,1,0,0,0,
101,6,6,4,3,128,0,12,3,0,0,0,0,
111,6,6,1,0,131,1,9,2,0,0,0,0,
86,1,4,6,1,169,1,1,3,0,0,0,0,
